,unit_id,ever_treated,ts,gain_rate,time_period
22676,858,True,10,0.0,574.0
22677,858,True,11,1.0,575.0
22678,858,True,12,1.0,576.0
22679,858,True,13,0.0,577.0
22680,859,False,-14,0.0,550.0
22681,859,False,-13,0.0,551.0
22682,859,False,-12,0.0,552.0
22683,859,False,-11,0.0,553.0
22684,859,False,-10,0.0,554.0
22685,859,False,-9,0.0,555.0
22686,859,False,-8,0.0,556.0
22687,859,False,-7,0.0,557.0
22688,859,False,-6,0.0,558.0
22689,859,False,-5,0.0,559.0
22690,859,False,-4,0.0,560.0
22691,859,False,-3,0.0,561.0
22692,859,False,-2,0.0,562.0
22693,859,False,-1,0.0,563.0
22694,859,False,0,0.0,564.0
22695,859,False,1,0.0,565.0
22696,859,False,2,0.0,566.0
22697,859,False,3,0.0,567.0
22698,859,False,4,0.0,568.0
